,time,id,value
0,2021-04-17T01:00:04Z,TS_DCS2_SCRBINNOX,574.9837
1,2021-04-17T01:00:09Z,TS_DCS2_SCRBINNOX,573.4485
2,2021-04-17T01:00:14Z,TS_DCS2_SCRBINNOX,572.988
3,2021-04-17T01:00:19Z,TS_DCS2_SCRBINNOX,575.1229
4,2021-04-17T01:00:24Z,TS_DCS2_SCRBINNOX,574.0469
5,2021-04-17T01:00:29Z,TS_DCS2_SCRBINNOX,572.7582
6,2021-04-17T01:00:34Z,TS_DCS2_SCRBINNOX,573.4175
7,2021-04-17T01:00:39Z,TS_DCS2_SCRBINNOX,573.3254
8,2021-04-17T01:00:44Z,TS_DCS2_SCRBINNOX,572.6658
9,2021-04-17T01:00:49Z,TS_DCS2_SCRBINNOX,572.8348
10,2021-04-17T01:00:54Z,TS_DCS2_SCRBINNOX,575.9688
11,2021-04-17T01:00:59Z,TS_DCS2_SCRBINNOX,577.7167
12,2021-04-17T01:01:04Z,TS_DCS2_SCRBINNOX,577.9451
13,2021-04-17T01:01:09Z,TS_DCS2_SCRBINNOX,575.0634
14,2021-04-17T01:01:14Z,TS_DCS2_SCRBINNOX,576.2371
15,2021-04-17T01:01:19Z,TS_DCS2_SCRBINNOX,575.1422
16,2021-04-17T01:01:24Z,TS_DCS2_SCRBINNOX,575.1288
17,2021-04-17T01:01:29Z,TS_DCS2_SCRBINNOX,575.7314
18,2021-04-17T01:01:34Z,TS_DCS2_SCRBINNOX,574.6823
19,2021-04-17T01:01:39Z,TS_DCS2_SCRBINNOX,575.6728
20,2021-04-17T01:01:44Z,TS_DCS2_SCRBINNOX,575.811
21,2021-04-17T01:01:49Z,TS_DCS2_SCRBINNOX,575.0692
22,2021-04-17T01:01:54Z,TS_DCS2_SCRBINNOX,574.8832
23,2021-04-17T01:01:59Z,TS_DCS2_SCRBINNOX,578.1647
24,2021-04-17T01:02:04Z,TS_DCS2_SCRBINNOX,576.9271
25,2021-04-17T01:02:09Z,TS_DCS2_SCRBINNOX,576.2623
26,2021-04-17T01:02:14Z,TS_DCS2_SCRBINNOX,575.9854
27,2021-04-17T01:02:19Z,TS_DCS2_SCRBINNOX,578.4922
28,2021-04-17T01:02:24Z,TS_DCS2_SCRBINNOX,580.1987
29,2021-04-17T01:02:29Z,TS_DCS2_SCRBINNOX,578.2438
30,2021-04-17T01:02:34Z,TS_DCS2_SCRBINNOX,578.63
31,2021-04-17T01:02:39Z,TS_DCS2_SCRBINNOX,579.8132
32,2021-04-17T01:02:44Z,TS_DCS2_SCRBINNOX,579.0675
33,2021-04-17T01:02:49Z,TS_DCS2_SCRBINNOX,581.5528
34,2021-04-17T01:02:54Z,TS_DCS2_SCRBINNOX,580.6245
35,2021-04-17T01:02:59Z,TS_DCS2_SCRBINNOX,580.5002
36,2021-04-17T01:03:09Z,TS_DCS2_SCRBINNOX,580.6447
37,2021-04-17T01:03:14Z,TS_DCS2_SCRBINNOX,581.7435
38,2021-04-17T01:03:19Z,TS_DCS2_SCRBINNOX,579.8917
39,2021-04-17T01:03:24Z,TS_DCS2_SCRBINNOX,581.0636
40,2021-04-17T01:03:29Z,TS_DCS2_SCRBINNOX,581.2337
41,2021-04-17T01:03:34Z,TS_DCS2_SCRBINNOX,581.5943
42,2021-04-17T01:03:39Z,TS_DCS2_SCRBINNOX,577.2141
43,2021-04-17T01:03:44Z,TS_DCS2_SCRBINNOX,578.3408
44,2021-04-17T01:03:49Z,TS_DCS2_SCRBINNOX,578.3083
45,2021-04-17T01:03:54Z,TS_DCS2_SCRBINNOX,578.7678
46,2021-04-17T01:03:59Z,TS_DCS2_SCRBINNOX,579.0217
47,2021-04-17T01:04:04Z,TS_DCS2_SCRBINNOX,578.5247
48,2021-04-17T01:04:09Z,TS_DCS2_SCRBINNOX,578.865
49,2021-04-17T01:04:14Z,TS_DCS2_SCRBINNOX,578.276
50,2021-04-17T01:04:19Z,TS_DCS2_SCRBINNOX,575.8831
51,2021-04-17T01:04:24Z,TS_DCS2_SCRBINNOX,576.0683
52,2021-04-17T01:04:29Z,TS_DCS2_SCRBINNOX,575.7296
53,2021-04-17T01:04:34Z,TS_DCS2_SCRBINNOX,574.1279
54,2021-04-17T01:04:39Z,TS_DCS2_SCRBINNOX,574.6873
55,2021-04-17T01:04:44Z,TS_DCS2_SCRBINNOX,573.182
56,2021-04-17T01:04:49Z,TS_DCS2_SCRBINNOX,572.81
57,2021-04-17T01:04:54Z,TS_DCS2_SCRBINNOX,572.0498
58,2021-04-17T01:04:59Z,TS_DCS2_SCRBINNOX,571.8037
59,2021-04-17T01:05:04Z,TS_DCS2_SCRBINNOX,572.4993
60,2021-04-17T01:05:09Z,TS_DCS2_SCRBINNOX,572.81
61,2021-04-17T01:05:14Z,TS_DCS2_SCRBINNOX,572.5153
62,2021-04-17T01:05:19Z,TS_DCS2_SCRBINNOX,573.1348
63,2021-04-17T01:05:24Z,TS_DCS2_SCRBINNOX,571.7711
64,2021-04-17T01:05:29Z,TS_DCS2_SCRBINNOX,572.1721
65,2021-04-17T01:05:34Z,TS_DCS2_SCRBINNOX,572.2979
66,2021-04-17T01:05:39Z,TS_DCS2_SCRBINNOX,574.361
67,2021-04-17T01:05:44Z,TS_DCS2_SCRBINNOX,573.9106
68,2021-04-17T01:05:49Z,TS_DCS2_SCRBINNOX,574.7812
69,2021-04-17T01:05:54Z,TS_DCS2_SCRBINNOX,574.4075
70,2021-04-17T01:05:59Z,TS_DCS2_SCRBINNOX,573.7399
71,2021-04-17T01:06:04Z,TS_DCS2_SCRBINNOX,573.8641
72,2021-04-17T01:06:09Z,TS_DCS2_SCRBINNOX,576.3022
73,2021-04-17T01:06:14Z,TS_DCS2_SCRBINNOX,576.4611
74,2021-04-17T01:06:19Z,TS_DCS2_SCRBINNOX,576.0733
75,2021-04-17T01:06:24Z,TS_DCS2_SCRBINNOX,577.3358
76,2021-04-17T01:06:29Z,TS_DCS2_SCRBINNOX,575.451
77,2021-04-17T01:06:34Z,TS_DCS2_SCRBINNOX,577.3177
78,2021-04-17T01:06:39Z,TS_DCS2_SCRBINNOX,574.9382
79,2021-04-17T01:06:44Z,TS_DCS2_SCRBINNOX,577.5245
80,2021-04-17T01:06:49Z,TS_DCS2_SCRBINNOX,577.4925
81,2021-04-17T01:06:54Z,TS_DCS2_SCRBINNOX,577.1791
82,2021-04-17T01:06:59Z,TS_DCS2_SCRBINNOX,576.7594
83,2021-04-17T01:07:04Z,TS_DCS2_SCRBINNOX,579.3537
84,2021-04-17T01:07:09Z,TS_DCS2_SCRBINNOX,576.8663
85,2021-04-17T01:07:14Z,TS_DCS2_SCRBINNOX,578.757
86,2021-04-17T01:07:19Z,TS_DCS2_SCRBINNOX,577.2253
87,2021-04-17T01:07:24Z,TS_DCS2_SCRBINNOX,577.4743
88,2021-04-17T01:07:29Z,TS_DCS2_SCRBINNOX,577.4322
89,2021-04-17T01:07:34Z,TS_DCS2_SCRBINNOX,578.0967
90,2021-04-17T01:07:39Z,TS_DCS2_SCRBINNOX,576.7881
91,2021-04-17T01:07:44Z,TS_DCS2_SCRBINNOX,577.0226
92,2021-04-17T01:07:49Z,TS_DCS2_SCRBINNOX,577.1433
93,2021-04-17T01:07:54Z,TS_DCS2_SCRBINNOX,578.884
94,2021-04-17T01:07:59Z,TS_DCS2_SCRBINNOX,578.3083
95,2021-04-17T01:08:04Z,TS_DCS2_SCRBINNOX,579.7608
96,2021-04-17T01:08:09Z,TS_DCS2_SCRBINNOX,578.5758
97,2021-04-17T01:08:14Z,TS_DCS2_SCRBINNOX,578.811
98,2021-04-17T01:08:19Z,TS_DCS2_SCRBINNOX,580.1083
99,2021-04-17T01:08:24Z,TS_DCS2_SCRBINNOX,580.1411
100,2021-04-17T01:08:29Z,TS_DCS2_SCRBINNOX,581.4993
101,2021-04-17T01:08:34Z,TS_DCS2_SCRBINNOX,579.4659
102,2021-04-17T01:08:39Z,TS_DCS2_SCRBINNOX,581.4993
103,2021-04-17T01:08:44Z,TS_DCS2_SCRBINNOX,582.6187
104,2021-04-17T01:08:49Z,TS_DCS2_SCRBINNOX,582.7674
105,2021-04-17T01:08:54Z,TS_DCS2_SCRBINNOX,584.7759
106,2021-04-17T01:08:59Z,TS_DCS2_SCRBINNOX,583.7083
107,2021-04-17T01:09:04Z,TS_DCS2_SCRBINNOX,582.1559
108,2021-04-17T01:09:09Z,TS_DCS2_SCRBINNOX,581.3704
109,2021-04-17T01:09:14Z,TS_DCS2_SCRBINNOX,581.8152
110,2021-04-17T01:09:19Z,TS_DCS2_SCRBINNOX,581.9488
111,2021-04-17T01:09:24Z,TS_DCS2_SCRBINNOX,583.5817
112,2021-04-17T01:09:29Z,TS_DCS2_SCRBINNOX,583.6736
113,2021-04-17T01:09:34Z,TS_DCS2_SCRBINNOX,585.1071
114,2021-04-17T01:09:39Z,TS_DCS2_SCRBINNOX,585.2888
115,2021-04-17T01:09:44Z,TS_DCS2_SCRBINNOX,584.9708
116,2021-04-17T01:09:49Z,TS_DCS2_SCRBINNOX,581.6371
117,2021-04-17T01:09:54Z,TS_DCS2_SCRBINNOX,582.6815
118,2021-04-17T01:09:59Z,TS_DCS2_SCRBINNOX,582.3636
119,2021-04-17T01:10:04Z,TS_DCS2_SCRBINNOX,584.6523
120,2021-04-17T01:10:09Z,TS_DCS2_SCRBINNOX,581.7374
121,2021-04-17T01:10:14Z,TS_DCS2_SCRBINNOX,581.8134
122,2021-04-17T01:10:19Z,TS_DCS2_SCRBINNOX,581.5626
123,2021-04-17T01:10:24Z,TS_DCS2_SCRBINNOX,580.7896
124,2021-04-17T01:10:29Z,TS_DCS2_SCRBINNOX,581.1736
125,2021-04-17T01:10:34Z,TS_DCS2_SCRBINNOX,582.9998
126,2021-04-17T01:10:39Z,TS_DCS2_SCRBINNOX,580.9736
127,2021-04-17T01:10:44Z,TS_DCS2_SCRBINNOX,580.7896
128,2021-04-17T01:10:49Z,TS_DCS2_SCRBINNOX,580.6439
129,2021-04-17T01:10:54Z,TS_DCS2_SCRBINNOX,579.4243
130,2021-04-17T01:10:59Z,TS_DCS2_SCRBINNOX,579.6684
131,2021-04-17T01:11:04Z,TS_DCS2_SCRBINNOX,578.7461
132,2021-04-17T01:11:09Z,TS_DCS2_SCRBINNOX,579.1872
133,2021-04-17T01:11:14Z,TS_DCS2_SCRBINNOX,580.189
134,2021-04-17T01:11:19Z,TS_DCS2_SCRBINNOX,579.6948
135,2021-04-17T01:11:24Z,TS_DCS2_SCRBINNOX,578.422
136,2021-04-17T01:11:29Z,TS_DCS2_SCRBINNOX,580.9863
137,2021-04-17T01:11:34Z,TS_DCS2_SCRBINNOX,581.6917
138,2021-04-17T01:11:39Z,TS_DCS2_SCRBINNOX,583.3196
139,2021-04-17T01:11:44Z,TS_DCS2_SCRBINNOX,584.0709
140,2021-04-17T01:11:49Z,TS_DCS2_SCRBINNOX,583.7415
141,2021-04-17T01:11:54Z,TS_DCS2_SCRBINNOX,583.0252
142,2021-04-17T01:11:59Z,TS_DCS2_SCRBINNOX,583.7755
143,2021-04-17T01:12:04Z,TS_DCS2_SCRBINNOX,584.9353
144,2021-04-17T01:12:09Z,TS_DCS2_SCRBINNOX,583.4343
145,2021-04-17T01:12:14Z,TS_DCS2_SCRBINNOX,583.696
146,2021-04-17T01:12:19Z,TS_DCS2_SCRBINNOX,583.5933
147,2021-04-17T01:12:24Z,TS_DCS2_SCRBINNOX,582.775
148,2021-04-17T01:12:29Z,TS_DCS2_SCRBINNOX,581.0164
149,2021-04-17T01:12:34Z,TS_DCS2_SCRBINNOX,581.7289
150,2021-04-17T01:12:39Z,TS_DCS2_SCRBINNOX,582.0125
151,2021-04-17T01:12:44Z,TS_DCS2_SCRBINNOX,581.108
152,2021-04-17T01:12:49Z,TS_DCS2_SCRBINNOX,579.3197
153,2021-04-17T01:12:54Z,TS_DCS2_SCRBINNOX,579.8265
154,2021-04-17T01:12:59Z,TS_DCS2_SCRBINNOX,577.2728
155,2021-04-17T01:13:04Z,TS_DCS2_SCRBINNOX,578.7136
156,2021-04-17T01:13:09Z,TS_DCS2_SCRBINNOX,580.4984
157,2021-04-17T01:13:14Z,TS_DCS2_SCRBINNOX,578.2407
158,2021-04-17T01:13:19Z,TS_DCS2_SCRBINNOX,580.8865
159,2021-04-17T01:13:24Z,TS_DCS2_SCRBINNOX,579.53
160,2021-04-17T01:13:29Z,TS_DCS2_SCRBINNOX,578.7598
161,2021-04-17T01:13:34Z,TS_DCS2_SCRBINNOX,578.4445
162,2021-04-17T01:13:39Z,TS_DCS2_SCRBINNOX,578.5095
163,2021-04-17T01:13:44Z,TS_DCS2_SCRBINNOX,576.4438
164,2021-04-17T01:13:49Z,TS_DCS2_SCRBINNOX,575.5685
165,2021-04-17T01:13:54Z,TS_DCS2_SCRBINNOX,575.2551
166,2021-04-17T01:13:59Z,TS_DCS2_SCRBINNOX,574.7238
167,2021-04-17T01:14:04Z,TS_DCS2_SCRBINNOX,573.4902
168,2021-04-17T01:14:09Z,TS_DCS2_SCRBINNOX,571.836
169,2021-04-17T01:14:14Z,TS_DCS2_SCRBINNOX,570.5233
170,2021-04-17T01:14:19Z,TS_DCS2_SCRBINNOX,572.5839
171,2021-04-17T01:14:24Z,TS_DCS2_SCRBINNOX,570.3378
172,2021-04-17T01:14:29Z,TS_DCS2_SCRBINNOX,570.6009
173,2021-04-17T01:14:34Z,TS_DCS2_SCRBINNOX,570.071
174,2021-04-17T01:14:39Z,TS_DCS2_SCRBINNOX,567.8705
175,2021-04-17T01:14:44Z,TS_DCS2_SCRBINNOX,566.9742
176,2021-04-17T01:14:49Z,TS_DCS2_SCRBINNOX,566.8715
177,2021-04-17T01:14:54Z,TS_DCS2_SCRBINNOX,565.6705
178,2021-04-17T01:14:59Z,TS_DCS2_SCRBINNOX,566.5181
179,2021-04-17T01:15:04Z,TS_DCS2_SCRBINNOX,565.3057
180,2021-04-17T01:15:09Z,TS_DCS2_SCRBINNOX,565.4207
181,2021-04-17T01:15:14Z,TS_DCS2_SCRBINNOX,565.3538
182,2021-04-17T01:15:19Z,TS_DCS2_SCRBINNOX,565.6515
183,2021-04-17T01:15:24Z,TS_DCS2_SCRBINNOX,563.4512
184,2021-04-17T01:15:29Z,TS_DCS2_SCRBINNOX,562.6616
185,2021-04-17T01:15:34Z,TS_DCS2_SCRBINNOX,561.7995
186,2021-04-17T01:15:39Z,TS_DCS2_SCRBINNOX,563.5366
187,2021-04-17T01:15:44Z,TS_DCS2_SCRBINNOX,561.2445
188,2021-04-17T01:15:49Z,TS_DCS2_SCRBINNOX,560.8909
189,2021-04-17T01:15:54Z,TS_DCS2_SCRBINNOX,561.6674
190,2021-04-17T01:15:59Z,TS_DCS2_SCRBINNOX,559.832
191,2021-04-17T01:16:04Z,TS_DCS2_SCRBINNOX,560.379
192,2021-04-17T01:16:09Z,TS_DCS2_SCRBINNOX,562.3801
193,2021-04-17T01:16:14Z,TS_DCS2_SCRBINNOX,560.7527
194,2021-04-17T01:16:19Z,TS_DCS2_SCRBINNOX,560.3578
195,2021-04-17T01:18:09Z,TS_DCS2_SCRBINNOX,
196,2021-04-17T01:21:29Z,TS_DCS2_SCRBINNOX,250.2826
197,2021-04-17T01:21:34Z,TS_DCS2_SCRBINNOX,256.0844
198,2021-04-17T01:21:39Z,TS_DCS2_SCRBINNOX,256.6208
199,2021-04-17T01:21:44Z,TS_DCS2_SCRBINNOX,265.6547
200,2021-04-17T01:21:49Z,TS_DCS2_SCRBINNOX,256.6987
201,2021-04-17T01:21:54Z,TS_DCS2_SCRBINNOX,268.0509
202,2021-04-17T01:21:59Z,TS_DCS2_SCRBINNOX,266.2293
203,2021-04-17T01:22:04Z,TS_DCS2_SCRBINNOX,268.2151
204,2021-04-17T01:22:09Z,TS_DCS2_SCRBINNOX,269.8118
205,2021-04-17T01:22:14Z,TS_DCS2_SCRBINNOX,271.0267
206,2021-04-17T01:22:19Z,TS_DCS2_SCRBINNOX,263.863
207,2021-04-17T01:22:24Z,TS_DCS2_SCRBINNOX,268.1852
208,2021-04-17T01:22:29Z,TS_DCS2_SCRBINNOX,272.8667
209,2021-04-17T01:22:34Z,TS_DCS2_SCRBINNOX,273.8359
210,2021-04-17T01:22:39Z,TS_DCS2_SCRBINNOX,269.6177
211,2021-04-17T01:22:44Z,TS_DCS2_SCRBINNOX,268.2967
212,2021-04-17T01:22:49Z,TS_DCS2_SCRBINNOX,267.6916
213,2021-04-17T01:22:54Z,TS_DCS2_SCRBINNOX,272.7954
214,2021-04-17T01:22:59Z,TS_DCS2_SCRBINNOX,276.3574
215,2021-04-17T01:23:04Z,TS_DCS2_SCRBINNOX,280.1858
216,2021-04-17T01:23:09Z,TS_DCS2_SCRBINNOX,274.8383
217,2021-04-17T01:23:14Z,TS_DCS2_SCRBINNOX,270.7769
218,2021-04-17T01:23:19Z,TS_DCS2_SCRBINNOX,280.6441
219,2021-04-17T01:23:24Z,TS_DCS2_SCRBINNOX,280.0959
220,2021-04-17T01:23:29Z,TS_DCS2_SCRBINNOX,280.6069
221,2021-04-17T01:23:34Z,TS_DCS2_SCRBINNOX,289.1882
222,2021-04-17T01:23:39Z,TS_DCS2_SCRBINNOX,289.6765
223,2021-04-17T01:23:44Z,TS_DCS2_SCRBINNOX,282.9767
224,2021-04-17T01:23:49Z,TS_DCS2_SCRBINNOX,277.4668
225,2021-04-17T01:23:54Z,TS_DCS2_SCRBINNOX,279.4105
226,2021-04-17T01:23:59Z,TS_DCS2_SCRBINNOX,277.1447
227,2021-04-17T01:24:04Z,TS_DCS2_SCRBINNOX,274.122
228,2021-04-17T01:24:09Z,TS_DCS2_SCRBINNOX,281.4721
229,2021-04-17T01:24:14Z,TS_DCS2_SCRBINNOX,285.7751
230,2021-04-17T01:24:19Z,TS_DCS2_SCRBINNOX,289.5092
231,2021-04-17T01:24:24Z,TS_DCS2_SCRBINNOX,300.6078
232,2021-04-17T01:24:29Z,TS_DCS2_SCRBINNOX,300.8394
233,2021-04-17T01:24:34Z,TS_DCS2_SCRBINNOX,307.0106
234,2021-04-17T01:24:39Z,TS_DCS2_SCRBINNOX,312.6417
235,2021-04-17T01:24:44Z,TS_DCS2_SCRBINNOX,310.8524
236,2021-04-17T01:24:49Z,TS_DCS2_SCRBINNOX,323.7661
237,2021-04-17T01:24:54Z,TS_DCS2_SCRBINNOX,326.4049
238,2021-04-17T01:24:59Z,TS_DCS2_SCRBINNOX,336.8638
239,2021-04-17T01:25:04Z,TS_DCS2_SCRBINNOX,341.8207
240,2021-04-17T01:25:09Z,TS_DCS2_SCRBINNOX,359.6011
241,2021-04-17T01:25:14Z,TS_DCS2_SCRBINNOX,379.254
242,2021-04-17T01:25:19Z,TS_DCS2_SCRBINNOX,402.2327
243,2021-04-17T01:25:24Z,TS_DCS2_SCRBINNOX,419.2788
244,2021-04-17T01:25:29Z,TS_DCS2_SCRBINNOX,434.9248
245,2021-04-17T01:25:34Z,TS_DCS2_SCRBINNOX,448.2155
246,2021-04-17T01:25:39Z,TS_DCS2_SCRBINNOX,462.3015
247,2021-04-17T01:25:44Z,TS_DCS2_SCRBINNOX,473.7673
248,2021-04-17T01:25:49Z,TS_DCS2_SCRBINNOX,484.7079
249,2021-04-17T01:25:54Z,TS_DCS2_SCRBINNOX,496.5019
250,2021-04-17T01:25:59Z,TS_DCS2_SCRBINNOX,507.0364
251,2021-04-17T01:26:04Z,TS_DCS2_SCRBINNOX,517.957
252,2021-04-17T01:26:09Z,TS_DCS2_SCRBINNOX,523.7792
253,2021-04-17T01:26:14Z,TS_DCS2_SCRBINNOX,531.6138
254,2021-04-17T01:26:19Z,TS_DCS2_SCRBINNOX,537.5215
255,2021-04-17T01:26:24Z,TS_DCS2_SCRBINNOX,541.3893
256,2021-04-17T01:26:29Z,TS_DCS2_SCRBINNOX,543.403
257,2021-04-17T01:26:34Z,TS_DCS2_SCRBINNOX,545.632
258,2021-04-17T01:26:39Z,TS_DCS2_SCRBINNOX,544.9788
259,2021-04-17T01:26:44Z,TS_DCS2_SCRBINNOX,544.6221
260,2021-04-17T01:26:49Z,TS_DCS2_SCRBINNOX,542.2928
261,2021-04-17T01:26:54Z,TS_DCS2_SCRBINNOX,543.5422
262,2021-04-17T01:26:59Z,TS_DCS2_SCRBINNOX,544.816
263,2021-04-17T01:27:04Z,TS_DCS2_SCRBINNOX,547.9938
264,2021-04-17T01:27:09Z,TS_DCS2_SCRBINNOX,547.9528
265,2021-04-17T01:27:14Z,TS_DCS2_SCRBINNOX,550.629
266,2021-04-17T01:27:19Z,TS_DCS2_SCRBINNOX,551.2015
267,2021-04-17T01:27:24Z,TS_DCS2_SCRBINNOX,551.3809
268,2021-04-17T01:27:29Z,TS_DCS2_SCRBINNOX,552.3376
269,2021-04-17T01:27:34Z,TS_DCS2_SCRBINNOX,552.4031
270,2021-04-17T01:27:39Z,TS_DCS2_SCRBINNOX,551.6799
271,2021-04-17T01:27:44Z,TS_DCS2_SCRBINNOX,551.4484
272,2021-04-17T01:27:49Z,TS_DCS2_SCRBINNOX,551.0653
273,2021-04-17T01:27:54Z,TS_DCS2_SCRBINNOX,553.6002
274,2021-04-17T01:27:59Z,TS_DCS2_SCRBINNOX,552.6058
275,2021-04-17T01:28:04Z,TS_DCS2_SCRBINNOX,554.9302
276,2021-04-17T01:28:09Z,TS_DCS2_SCRBINNOX,555.2797
277,2021-04-17T01:28:14Z,TS_DCS2_SCRBINNOX,556.8625
278,2021-04-17T01:28:19Z,TS_DCS2_SCRBINNOX,559.9187
279,2021-04-17T01:28:24Z,TS_DCS2_SCRBINNOX,559.6703
280,2021-04-17T01:28:29Z,TS_DCS2_SCRBINNOX,559.7621
281,2021-04-17T01:28:34Z,TS_DCS2_SCRBINNOX,562.0162
282,2021-04-17T01:28:39Z,TS_DCS2_SCRBINNOX,562.4319
283,2021-04-17T01:28:44Z,TS_DCS2_SCRBINNOX,561.9298
284,2021-04-17T01:28:49Z,TS_DCS2_SCRBINNOX,559.3707
285,2021-04-17T01:28:54Z,TS_DCS2_SCRBINNOX,560.4224
286,2021-04-17T01:28:59Z,TS_DCS2_SCRBINNOX,559.0724
287,2021-04-17T01:29:04Z,TS_DCS2_SCRBINNOX,559.6653
288,2021-04-17T01:29:09Z,TS_DCS2_SCRBINNOX,560.541
289,2021-04-17T01:29:14Z,TS_DCS2_SCRBINNOX,560.2388
290,2021-04-17T01:29:19Z,TS_DCS2_SCRBINNOX,558.8134
291,2021-04-17T01:29:24Z,TS_DCS2_SCRBINNOX,560.6998
292,2021-04-17T01:29:29Z,TS_DCS2_SCRBINNOX,558.4644
293,2021-04-17T01:29:34Z,TS_DCS2_SCRBINNOX,557.3932
294,2021-04-17T01:29:39Z,TS_DCS2_SCRBINNOX,556.5673
295,2021-04-17T01:29:44Z,TS_DCS2_SCRBINNOX,553.6876
296,2021-04-17T01:29:49Z,TS_DCS2_SCRBINNOX,551.965
297,2021-04-17T01:29:54Z,TS_DCS2_SCRBINNOX,548.362
298,2021-04-17T01:29:59Z,TS_DCS2_SCRBINNOX,548.8027
299,2021-04-17T01:30:04Z,TS_DCS2_SCRBINNOX,547.3635
300,2021-04-17T01:30:09Z,TS_DCS2_SCRBINNOX,546.8277
301,2021-04-17T01:30:14Z,TS_DCS2_SCRBINNOX,549.808
302,2021-04-17T01:30:19Z,TS_DCS2_SCRBINNOX,550.542
303,2021-04-17T01:30:24Z,TS_DCS2_SCRBINNOX,552.3541
304,2021-04-17T01:30:29Z,TS_DCS2_SCRBINNOX,553.4834
305,2021-04-17T01:30:34Z,TS_DCS2_SCRBINNOX,553.7285
306,2021-04-17T01:30:39Z,TS_DCS2_SCRBINNOX,554.9517
307,2021-04-17T01:30:44Z,TS_DCS2_SCRBINNOX,554.5356
308,2021-04-17T01:30:49Z,TS_DCS2_SCRBINNOX,554.2606
309,2021-04-17T01:30:54Z,TS_DCS2_SCRBINNOX,553.5966
310,2021-04-17T01:30:59Z,TS_DCS2_SCRBINNOX,554.5537
311,2021-04-17T01:31:04Z,TS_DCS2_SCRBINNOX,555.0229
312,2021-04-17T01:31:09Z,TS_DCS2_SCRBINNOX,554.5562
313,2021-04-17T01:31:14Z,TS_DCS2_SCRBINNOX,554.4338
314,2021-04-17T01:31:19Z,TS_DCS2_SCRBINNOX,557.2219
315,2021-04-17T01:31:24Z,TS_DCS2_SCRBINNOX,558.9146
316,2021-04-17T01:31:29Z,TS_DCS2_SCRBINNOX,560.38
317,2021-04-17T01:31:34Z,TS_DCS2_SCRBINNOX,558.7811
318,2021-04-17T01:31:39Z,TS_DCS2_SCRBINNOX,557.5685
319,2021-04-17T01:31:44Z,TS_DCS2_SCRBINNOX,556.2618
320,2021-04-17T01:31:49Z,TS_DCS2_SCRBINNOX,556.7267
321,2021-04-17T01:31:54Z,TS_DCS2_SCRBINNOX,556.139
322,2021-04-17T01:31:59Z,TS_DCS2_SCRBINNOX,554.3972
323,2021-04-17T01:32:04Z,TS_DCS2_SCRBINNOX,554.7887
324,2021-04-17T01:32:09Z,TS_DCS2_SCRBINNOX,555.0286
325,2021-04-17T01:32:14Z,TS_DCS2_SCRBINNOX,553.4348
326,2021-04-17T01:32:19Z,TS_DCS2_SCRBINNOX,553.75
327,2021-04-17T01:32:24Z,TS_DCS2_SCRBINNOX,551.5207
328,2021-04-17T01:32:29Z,TS_DCS2_SCRBINNOX,554.5865
329,2021-04-17T01:32:34Z,TS_DCS2_SCRBINNOX,552.5243
330,2021-04-17T01:32:39Z,TS_DCS2_SCRBINNOX,551.5202
331,2021-04-17T01:32:44Z,TS_DCS2_SCRBINNOX,550.7379
332,2021-04-17T01:32:49Z,TS_DCS2_SCRBINNOX,548.8821
333,2021-04-17T01:32:54Z,TS_DCS2_SCRBINNOX,548.177
334,2021-04-17T01:32:59Z,TS_DCS2_SCRBINNOX,545.4254
335,2021-04-17T01:33:04Z,TS_DCS2_SCRBINNOX,542.4897
336,2021-04-17T01:33:09Z,TS_DCS2_SCRBINNOX,541.2606
337,2021-04-17T01:33:14Z,TS_DCS2_SCRBINNOX,539.8561
338,2021-04-17T01:33:19Z,TS_DCS2_SCRBINNOX,540.4363
339,2021-04-17T01:33:24Z,TS_DCS2_SCRBINNOX,538.647
340,2021-04-17T01:33:29Z,TS_DCS2_SCRBINNOX,540.1787
341,2021-04-17T01:33:34Z,TS_DCS2_SCRBINNOX,541.0476
342,2021-04-17T01:33:39Z,TS_DCS2_SCRBINNOX,540.5228
343,2021-04-17T01:33:44Z,TS_DCS2_SCRBINNOX,541.2388
344,2021-04-17T01:33:49Z,TS_DCS2_SCRBINNOX,540.9951
345,2021-04-17T01:33:54Z,TS_DCS2_SCRBINNOX,541.9695
346,2021-04-17T01:33:59Z,TS_DCS2_SCRBINNOX,541.4542
347,2021-04-17T01:34:04Z,TS_DCS2_SCRBINNOX,543.0209
348,2021-04-17T01:34:09Z,TS_DCS2_SCRBINNOX,544.591
349,2021-04-17T01:34:14Z,TS_DCS2_SCRBINNOX,543.4113
350,2021-04-17T01:34:19Z,TS_DCS2_SCRBINNOX,543.8453
351,2021-04-17T01:34:24Z,TS_DCS2_SCRBINNOX,544.5889
352,2021-04-17T01:34:29Z,TS_DCS2_SCRBINNOX,545.2742
353,2021-04-17T01:34:34Z,TS_DCS2_SCRBINNOX,544.9833
354,2021-04-17T01:34:39Z,TS_DCS2_SCRBINNOX,546.5197
355,2021-04-17T01:34:44Z,TS_DCS2_SCRBINNOX,548.896
356,2021-04-17T01:34:49Z,TS_DCS2_SCRBINNOX,546.4291
357,2021-04-17T01:34:54Z,TS_DCS2_SCRBINNOX,545.6058
358,2021-04-17T01:34:59Z,TS_DCS2_SCRBINNOX,543.5559
359,2021-04-17T01:35:04Z,TS_DCS2_SCRBINNOX,542.5729
